Text,Target,clened_text
معلم بچم حروف الفبا رو تقسیم کرد اول سال، گفت هر حرفی رو درس دادم نوبت هرکسی بود یه هدیه‌ی کوچیک بیاره برای همه بچه‌ها، مثلا با ت تیله.  مامان یکی از بچه‌ها برای پ برداشت یه پاپت، یه ظرف پاستا، یه پاپیون(گل‌سر)، یه پازل، یه عروسک پونی رو گذاشت توی پاکت، دستش می‌رسید پوتین رو از روسیه می‌آورد، پتر کبیر رو از گور می‌کشید بیرون، پله های تخت جمشید رو از جاش درمیاورد که بیاره سر کلاس.  چرا واقعا؟؟ :)))  »فاطمه صالحی«  @OfficialPersiaTwitter,2,معلم بچم حروف الفبا تقسیم سال حرفی درس دادم نوبت هرکسی  هدیهی کوچیک بیاره بچه‌ مثلا ت تیله مامان بچه‌ پ برداشت  پاپت  ظرف پاستا  پاپیونگلسر  پازل  عروسک پونی گذاشت توی پاکت دستش می‌رسید پوتین روسیه می‌آورد پتر کبیر گور می‌کشید پله‌ی تخت جمشید جاش درمیاورد بیاره سر کلاس واقعا فاطمه صالحی
من چقدررررر احمقم که ۲ دو روزه فکر میکردم اینستاگرامم باگ خورده ۳ بار پاک کردم نصب کردم تازه فهمیدم اپدیته:))))  »𝐑«  @OfficialPersiaTwitter,2,چقدر احمقم روزه می‌کردم اینستاگرامم باگ خورده پاک نصب تازه فهمیدم اپدیته
این یه قانونه که همیشه گیج ترین دانشجویی که مثل خودم هیچی حالیش نیست میوفته کنار من و تا آخر جلسه جفتمون باید مثل گاو به هم دیگه نگاه کنیم  »شوهر عمه هستم«  @OfficialPersiaTwitter,1, قانونه گیج‌ترین دانشجویی خودم هیچی حالیش میوفته آخر جلسه جفتمون گاو دیگه نگاه شوهر عمه هستم
ایرانی هایی رو میبینم که پنجاه سال پیش مهاجرت کردن اومدن انگلیس! خیلی‌ برام عجیبه بابای من تا همین سه سال پیش میگفت تبریز دیگه شلوغ شده بریم روستا زندگی کنیم.  »سهرابیِ دلها«  @OfficialPersiaTwitter,3,ایرانی‌یی می‌بینم پنجاه سال مجرت اومدن انگلیس برام عجیبه بابای سال می‌گفت تبریز دیگه شلوغ بریم روستا زندگی سهرابی دل
عروسی پسر خالم بود ما هم مست كرده بوديمو داشتیم باهم ميرقصيديم، گفتم تو چرا همش داری ميرقصی پاشو برو یه ذره هم پيش عروس بشين، يه لحظه هنگ كرد، زد رو پيشونيش گفت من تا الان فكر ميكردم عروسيه توعه😂  »دٌختَر اديسون«  @OfficialPersianTwitter,3,عروسی پسر خالم مست بودیمو داشتیم باهم می‌رقصیدیم گفتم همش داری می‌رقصی پاشو برو  ذره عروس بشین  لحظه هنگ زد پیشونیش الان می‌کردم عروسیه توعه😂 دختر ادیسون
‏من از کودکی استریم نگاه میکردم به این صورت که داداشم با پی اسش بازی میکرد من بازیشو تماشا میکردم.  »Pegah«  @OfficialPersiaTwitter,1,کودکی استریم نگاه می‌کردم صورت داداشم اسش بازی بازیشو تماشا می‌کردم
متاسفانه علت افسردگیه بنده اینه که مغزم فکر میکنه دوپامین یک نوع مینه و سعی در خنثی کردنش داره.  »Sin(a)«  @OfficialPersiaTwitter,1,افسردگیه بنده اینه مغزم میکنه دوپامین مینه خنثی کردنش داره
گل اول بازی سهم شمس آذر شد  استقلال ۰ شمس آذر ۱  دقیقه ۶۴ زننده گل امیر شعبانی   »OPT«  @OfficialPersiaTwitter,1,گل بازی شمس آذر استقلال شمس آذر دقیقه زننده گل امیر شعبانی
حال بچه ای رو دارم که تمام خمیر بازیاشو باهم قاطی کرده و الان از دار دنیا فقط یه تاپاله طوسی داره.  »alin«  @OfficialPersiaTwitter,2,بچه‌ای دارم خمیر بازیاشو باهم قاطی الان دنیا  تاپاله طوسی داره
‏مادرم میگه از بیرون غذا بگیریم؟ گفتم باشه، زارت تلفنو برداشت زنگ زد گفت سه تا ماهی فلان ساعت بفرستین، میگم خب حالا که از بیرون میگیری حداقل بپرس آدم چی میخواد، میگه فک کن از بیرون نگرفتیم، امشب شام ماهیه  »R.o«  @OfficialPersiaTwitter,2,مادرم میگه غذا بگیریم گفتم باشه زارت تلفنو برداشت زنگ زد ماهی فلان ساعت بفرستین میگم خب می‌گیری بپرس آدم چی میخواد میگه فک کن نگرفتیم امشب شام ماهیه
راننده تریلی گفت: یبار وسط جاده جندق دندونم درد گرفت روغن ترمز ریختم رو دندونم تا رسیدم مشهد و رفتم دندون پزشکی  برگ بود که از من میریخت رو زمین 🫣🫠😶😐🤯  • علی •  @OfficialPersiaTwitter,1,راننده تریلی یبار وسط جاده جندق دندونم درد روغن ترمز ریختم دندونم رسیدم مشهد رفتم دندون پزشکی برگ می‌ریخت زمین 😐 علی
تو کرمانشاه،به برف بازی میگن برف جنگ. واقعا یه خشونت بی دلیلی تو لایه های  این شهر، نهفته ست.  • خواجه عقل الدين نهفته •  @OfficialPersiaTwitter,2,کرمانشاهبه برف‌بازی میگن برف جنگ واقعا  خشونت دلیلی لایه‌ی شهر نهفته ست خواجه عقل الدین نهفته
‏امروز هم تو اداره مالیات یکم دویدم اما کسی نپرسید چرا میدوعی تا من بگم دارم فرار مالیاتی انجام میدم، حالا فردا هم روز خداست بالاخره یکی‌ ازم میپرسه  •خلافکار•  @OfficialPersiaTwitter,2,امروز اداره مالیات یکم دویدم نپرسید میدوعی بگم دارم فرار مالیاتی انجام میدم فردا روز خداست بالاخره ازم میپرسه خلافکار
‏کیک خیس دیگه چیه، کیک که میره تو فر نیازی به شستن نداره.  • محناس •  @OfficialPersianTwitter,1,کیک خیس دیگه چیه کیک میره فر نیازی شستن نداره محناس
رساله رو دارم ویرایش میکنم و اینطوری‌ام که اینا چی‌ان؟ کی اینا رو نوشته؟ من کی‌ام؟ من کجام؟ شما کی هستید؟  • حمید •  @OfficialPersiaTwitter,1,رساله دارم ویرایش اینطوریام اینا چیان کی اینا نوشته کیام کجام کی هستید حمید
اشکال🤡🤡🤡نداره🤡🤡این 🤡🤡آخرین🤡🤡نخ 🤡🤡🤡رو 🤡🤡میکشم🤡🤡🤡🤡🤡🤡بعدش🤡🤡🤡ترک میکنم🤡🤡🤡🤡🤡🤡🤡🤡🤡  • شاون •  @OfficialPersiaTwitter,1,اشکالندارین آخریننخ میکشمبعدشترک شاون
‏عکسمو واسه دختره فرستادم میگه چرا ایموجی گذاشتی رو صورتت؟ بلاکش کردم، اسکل فرق ایموجی و دماغ رو نمیدونه  • آتزوری •  @OfficialPersianTwitter,2,عکسمو واسه دختره فرستادم میگه ایموجی گذاشتی صورتت بلاکش اسکل فرق ایموجی دماغ نمیدونه آتزوری
"رادیو امریکا از فردا یه برنامه شروع میکنه به اسم ""راه ترامپ کلام ترامپ""؛ قبل اخبار ساعت ۱۴ پخشش میکنه.  • کیوت السلطنه •  @OfficialPersianTwitter",1,رادیو امریکا فردا  برنامه میکنه اسم ترامپ کلام ترامپ اخبار ساعت پخشش میکنه کیوت السلطنه
کم‌کم دارم به سنی میرسم که به آدمای کوچکتر از خودم میگم من یادمه تا کمرم برف می‌اومد:))  • ژلوفن •  @OfficialPersiaTwitter,1,کمکم دارم سنی می‌رسم آدمای کوچکتر خودم میگم یادمه کمرم برف میاومد ژلوفن
پی‌ام‌اس اینجوریه که من دیشب نشستم تا صبح گریه کردم برای اینکه سرنوشت اعداد اول این بوده که نتونن به هیچ عددی بخش‌پذیر باشن و تا آخر عمر محکوم به تنهایین.  • شارلــوت درونــــته •  @OfficialPersiaTwitter,2,پیاماس اینجوریه دیشب نشستم صبح گریه سرنوشت اعداد نتونن عددی بخشپذیر باشن آخر عمر محکوم تنیین شارلوت درونته
به آقا اسنپی گفتم همت قفله، بنداز تو حکیم. الان سه ساعته تو تونلیم و هی داره از تو آینه بد نگام می‌کنه. شاید این آخرین توییت من باشد.  »بی‌غش«  @OfficialPersiaTwitter,3,آقا اسنپی گفتم همت قفله بنداز حکیم الان ساعته تونلیم هی داره آینه بد نگام میکنه توییت بیغش
والا ما یه دوست پسر داشتیم قیمت ماشینش اندازه کل دارایی بابام بود بعد پول قهوه اش رو هم من میدادم  »لی«  @OfficialPersiaTwitter,1,والا  دوست پسر داشتیم قیمت ماشینش اندازه دارایی بابام پول قهوه‌اش می‌دادم لی
